date,site,plot,transect,segment,plant,total_flowers,notes
7/22/19,403 Bench,Control,C1,4,Lathyrus leucanthus,4,
7/22/19,403 Bench,Control,C1,4,Senecio crassulus,2,
7/22/19,403 Bench,Control,C1,4,Thalictrum fendleri,11,
7/22/19,403 Bench,Control,C1,5,Thalictrum fendleri,12,
7/22/19,403 Bench,Control,C1,5,Ligusticum porteri,1,
7/22/19,403 Bench,Control,C1,5,Lathyrus leucanthus,1,
7/22/19,403 Bench,Kaysee,K3,5,Lathyrus leucanthus,6,
7/22/19,403 Bench,Kaysee,K3,4,Lathyrus leucanthus,8,
7/22/19,403 Bench,Kaysee,K3,4,Thalictrum fendleri,4,
7/22/19,403 Bench,Kaysee,K3,4,Delphinium barbeyi,1,1 flower on 1 stalk
7/22/19,403 Bench,Kaysee,K3,4,Ligusticum porteri,1,
7/22/19,403 Bench,Kaysee,K3,3,Thalictrum fendleri,3,
7/22/19,403 Bench,Kaysee,K3,3,Lathyrus leucanthus,2,
7/22/19,403 Bench,Kaysee,K3,3,Ligusticum porteri,2,
7/22/19,403 Bench,Kaysee,K3,2,Thalictrum fendleri,11,
7/22/19,403 Bench,Kaysee,K3,2,Lathyrus leucanthus,2,
7/22/19,403 Bench,Kaysee,K3,2,Ligusticum porteri,13,
7/22/19,403 Bench,Kaysee,K3,1,Thalictrum fendleri,12,
7/22/19,403 Bench,Kaysee,K3,1,Ligusticum porteri,3,
7/22/19,403 Bench,Kaysee,K3,1,Lathyrus leucanthus,1,
7/22/19,403 Bench,Kaysee,K2,1,Lathyrus leucanthus,9,
7/22/19,403 Bench,Kaysee,K2,1,Ligusticum porteri,3,
7/22/19,403 Bench,Kaysee,K2,1,Thalictrum fendleri,9,
7/22/19,403 Bench,Kaysee,K2,2,Ligusticum porteri,4,
7/22/19,403 Bench,Kaysee,K2,2,Thalictrum fendleri,28,
7/22/19,403 Bench,Kaysee,K2,3,Thalictrum fendleri,10,
7/22/19,403 Bench,Kaysee,K2,3,Lathyrus leucanthus,2,
7/22/19,403 Bench,Kaysee,K2,3,Ligusticum porteri,3,
7/22/19,403 Bench,Kaysee,K2,4,Lathyrus leucanthus,7,
7/22/19,403 Bench,Kaysee,K2,4,Thalictrum fendleri,5,
7/22/19,403 Bench,Kaysee,K2,5,Lathyrus leucanthus,1,
7/22/19,403 Bench,Kaysee,K1,5,Thalictrum fendleri,2,
7/22/19,403 Bench,Kaysee,K1,5,Lathyrus leucanthus,1,
7/22/19,403 Bench,Kaysee,K1,4,Lathyrus leucanthus,6,
7/22/19,403 Bench,Kaysee,K1,4,Senecio crassulus,1,
7/22/19,403 Bench,Kaysee,K1,4,Thalictrum fendleri,7,
7/22/19,403 Bench,Kaysee,K1,3,Lathyrus leucanthus,5,
7/22/19,403 Bench,Kaysee,K1,3,Thalictrum fendleri,4,
7/22/19,403 Bench,Kaysee,K1,3,Ligusticum porteri,1,
7/22/19,403 Bench,Kaysee,K1,2,Thalictrum fendleri,11,
7/22/19,403 Bench,Kaysee,K1,1,Thalictrum fendleri,10,
7/22/19,403 Bench,Kaysee,K1,1,Lathyrus leucanthus,6,
7/22/19,403 Bench,Control,C3,1,Ligusticum porteri,2,
7/22/19,403 Bench,Control,C3,1,Lathyrus leucanthus,3,
7/22/19,403 Bench,Control,C3,2,Linum lewisii,2,
7/22/19,403 Bench,Control,C3,2,Senecio crassulus,5,
7/22/19,403 Bench,Control,C3,2,Ligusticum porteri,5,
7/22/19,403 Bench,Control,C3,2,Lathyrus leucanthus,2,
7/22/19,403 Bench,Control,C3,3,Ligusticum porteri,2,
7/22/19,403 Bench,Control,C3,3,Lathyrus leucanthus,6,
7/22/19,403 Bench,Control,C3,4,Lathyrus leucanthus,2,
7/22/19,403 Bench,Control,C3,5,Ligusticum porteri,2,
7/22/19,403 Bench,Manipulated,M1,1,Helianthella quinquenervis,1,
7/22/19,403 Bench,Manipulated,M1,3,Lathyrus leucanthus,2,
7/22/19,403 Bench,Manipulated,M1,3,Vicia americana,3,
7/22/19,403 Bench,Manipulated,M1,3,Ligusticum porteri,4,
7/22/19,403 Bench,Manipulated,M1,4,Helianthella quinquenervis,2,
7/22/19,403 Bench,Manipulated,M1,4,Senecio crassulus,2,
7/22/19,403 Bench,Manipulated,M1,4,Lathyrus leucanthus,2,
7/22/19,403 Bench,Manipulated,M1,4,Thalictrum fendleri,1,
7/22/19,403 Bench,Manipulated,M1,5,Ligusticum porteri,2,
7/22/19,403 Bench,Manipulated,M1,5,Lathyrus leucanthus,5,
7/22/19,403 Bench,Manipulated,M1,5,Thalictrum fendleri,2,
7/22/19,403 Bench,Manipulated,M2,5,Helianthella quinquenervis,4,
7/22/19,403 Bench,Manipulated,M2,5,Ligusticum porteri,4,
7/22/19,403 Bench,Manipulated,M2,5,Lathyrus leucanthus,1,
7/22/19,403 Bench,Manipulated,M2,5,Thalictrum fendleri,1,
7/22/19,403 Bench,Manipulated,M2,4,Helianthella quinquenervis,3,
7/22/19,403 Bench,Manipulated,M2,4,Thalictrum fendleri,6,
7/22/19,403 Bench,Manipulated,M2,4,Lathyrus leucanthus,5,
7/22/19,403 Bench,Manipulated,M2,3,Ligusticum porteri,5,
7/22/19,403 Bench,Manipulated,M2,3,Thalictrum fendleri,3,
7/22/19,403 Bench,Manipulated,M2,3,Helianthella quinquenervis,4,
7/22/19,403 Bench,Manipulated,M2,3,Senecio crassulus,2,
7/22/19,403 Bench,Manipulated,M2,2,Lathyrus leucanthus,7,
7/22/19,403 Bench,Manipulated,M2,2,Ligusticum porteri,15,
7/22/19,403 Bench,Manipulated,M2,2,Helianthella quinquenervis,3,
7/22/19,403 Bench,Manipulated,M2,1,Ligusticum porteri,1,
7/22/19,403 Bench,Manipulated,M2,1,Delphinium barbeyi,38,"(2 stalks, 20+18)"
7/22/19,403 Bench,Manipulated,M2,1,Senecio crassulus,2,
7/22/19,403 Bench,Manipulated,M2,1,Thalictrum fendleri,3,
7/22/19,403 Bench,Manipulated,M2,1,Lathyrus leucanthus,1,
7/22/19,403 Bench,Manipulated,M3,1,Senecio crassulus,3,
7/22/19,403 Bench,Manipulated,M3,1,Lathyrus leucanthus,10,
7/22/19,403 Bench,Manipulated,M3,1,Thalictrum fendleri,2,
7/22/19,403 Bench,Manipulated,M3,1,Helianthella quinquenervis,1,
7/22/19,403 Bench,Manipulated,M3,2,Senecio crassulus,5,
7/22/19,403 Bench,Manipulated,M3,2,Thalictrum fendleri,1,
7/22/19,403 Bench,Manipulated,M3,2,Ligusticum porteri,5,
7/22/19,403 Bench,Manipulated,M3,2,Lathyrus leucanthus,2,
7/22/19,403 Bench,Manipulated,M3,3,Ligusticum porteri,9,
7/22/19,403 Bench,Manipulated,M3,3,Helianthella quinquenervis,3,
7/22/19,403 Bench,Manipulated,M3,3,Thalictrum fendleri,2,
7/22/19,403 Bench,Manipulated,M3,3,Lathyrus leucanthus,3,
7/22/19,403 Bench,Manipulated,M3,4,Potentilla pulcherrima,2,
7/22/19,403 Bench,Manipulated,M3,4,Lathyrus leucanthus,4,
7/22/19,403 Bench,Manipulated,M3,4,Helianthella quinquenervis,1,
7/22/19,403 Bench,Manipulated,M3,4,Ligusticum porteri,7,
7/22/19,403 Bench,Manipulated,M3,4,Thalictrum fendleri,1,
7/22/19,403 Bench,Manipulated,M3,5,Helianthella quinquenervis,1,
7/22/19,403 Bench,Manipulated,M3,5,Ligusticum porteri,3,
7/22/19,403 Bench,Manipulated,M3,5,Thalictrum fendleri,4,
7/23/19,Avery Picnic,Manipulated,M3,1,Potentilla pulcherrima,38,
7/23/19,Avery Picnic,Manipulated,M3,1,Lathyrus leucanthus,10,
7/23/19,Avery Picnic,Manipulated,M3,1,Heracleum sphondylium,1,
7/23/19,Avery Picnic,Manipulated,M3,2,Geranium richardsonii,5,
7/23/19,Avery Picnic,Manipulated,M3,2,Delphinium barbeyi,28,4 stalks
7/23/19,Avery Picnic,Manipulated,M3,2,Heracleum sphondylium,1,
7/23/19,Avery Picnic,Manipulated,M3,2,Potentilla pulcherrima,23,
7/23/19,Avery Picnic,Manipulated,M3,2,Ranunculus inamoenus,1,
7/23/19,Avery Picnic,Manipulated,M3,3,Geranium richardsonii,11,
7/23/19,Avery Picnic,Manipulated,M3,3,Heracleum sphondylium,1,
7/23/19,Avery Picnic,Manipulated,M3,3,Potentilla pulcherrima,45,
7/23/19,Avery Picnic,Manipulated,M3,3,Lathyrus leucanthus,5,
7/23/19,Avery Picnic,Manipulated,M3,3,Fragaria virginiana,1,
7/23/19,Avery Picnic,Manipulated,M3,4,Potentilla pulcherrima,16,
7/23/19,Avery Picnic,Manipulated,M3,4,Lathyrus leucanthus,5,
7/23/19,Avery Picnic,Manipulated,M3,4,Senecio crassulus,7,
7/23/19,Avery Picnic,Manipulated,M3,5,Senecio crassulus,17,
7/23/19,Avery Picnic,Manipulated,M3,5,Potentilla pulcherrima,71,
7/23/19,Avery Picnic,Manipulated,M3,5,Lathyrus leucanthus,4,
7/23/19,Avery Picnic,Manipulated,M2,5,Thalictrum fendleri,2,
7/23/19,Avery Picnic,Manipulated,M2,5,Geranium richardsonii,2,
7/23/19,Avery Picnic,Manipulated,M2,5,Thalictrum fendleri,2,
7/23/19,Avery Picnic,Manipulated,M2,5,Senecio crassulus,7,
7/23/19,Avery Picnic,Manipulated,M2,5,Potentilla pulcherrima,11,
7/23/19,Avery Picnic,Manipulated,M2,4,Lathyrus leucanthus,5,
7/23/19,Avery Picnic,Manipulated,M2,4,Heracleum sphondylium,2,
7/23/19,Avery Picnic,Manipulated,M2,4,Ligusticum porteri,2,
7/23/19,Avery Picnic,Manipulated,M2,4,Geranium richardsonii,5,
7/23/19,Avery Picnic,Manipulated,M2,4,Senecio crassulus,1,
7/23/19,Avery Picnic,Manipulated,M2,4,Fragaria virginiana,2,
7/23/19,Avery Picnic,Manipulated,M2,4,Potentilla pulcherrima,62,
7/23/19,Avery Picnic,Manipulated,M2,3,Androsace septentrionalis,1,
7/23/19,Avery Picnic,Manipulated,M2,3,Erigeron coulteri,1,
7/23/19,Avery Picnic,Manipulated,M2,3,Geranium richardsonii,2,
7/23/19,Avery Picnic,Manipulated,M2,3,Vicia americana,3,
7/23/19,Avery Picnic,Manipulated,M2,3,Potentilla pulcherrima,78,
7/23/19,Avery Picnic,Manipulated,M2,3,Lathyrus leucanthus,3,
7/23/19,Avery Picnic,Manipulated,M2,2,Delphinium barbeyi,27,6 stalks
7/23/19,Avery Picnic,Manipulated,M2,2,Lathyrus leucanthus,8,
7/23/19,Avery Picnic,Manipulated,M2,2,Geranium richardsonii,9,
7/23/19,Avery Picnic,Manipulated,M2,2,Potentilla pulcherrima,22,
7/23/19,Avery Picnic,Manipulated,M2,2,Vicia americana,3,
7/23/19,Avery Picnic,Manipulated,M2,2,Ligusticum porteri,16,
7/23/19,Avery Picnic,Manipulated,M2,2,Heracleum sphondylium,1,
7/23/19,Avery Picnic,Manipulated,M2,2,Androsace septentrionalis,3,
7/23/19,Avery Picnic,Manipulated,M2,2,Delphinium barbeyi,1,
7/23/19,Avery Picnic,Manipulated,M2,1,Heracleum sphondylium,2,
7/23/19,Avery Picnic,Manipulated,M2,1,Geranium richardsonii,1,
7/23/19,Avery Picnic,Manipulated,M2,1,Lathyrus leucanthus,12,
7/23/19,Avery Picnic,Manipulated,M2,1,Vicia americana,7,
7/23/19,Avery Picnic,Manipulated,M2,1,Potentilla pulcherrima,23,
7/23/19,Avery Picnic,Manipulated,M2,1,Agoseris aurantiaca,1,
7/23/19,Avery Picnic,Manipulated,M1,1,Geranium richardsonii,16,
7/23/19,Avery Picnic,Manipulated,M1,1,Vicia americana,9,
7/23/19,Avery Picnic,Manipulated,M1,1,Lathyrus leucanthus,2,
7/23/19,Avery Picnic,Manipulated,M1,1,Thalictrum fendleri,5,
7/23/19,Avery Picnic,Manipulated,M1,2,Heracleum sphondylium,2,
7/23/19,Avery Picnic,Manipulated,M1,2,Geranium richardsonii,10,
7/23/19,Avery Picnic,Manipulated,M1,2,Ligusticum porteri,24,
7/23/19,Avery Picnic,Manipulated,M1,2,Potentilla pulcherrima,10,
7/23/19,Avery Picnic,Manipulated,M1,2,Vicia americana,3,
7/23/19,Avery Picnic,Manipulated,M1,2,Delphinium barbeyi,57,4 stalks
7/23/19,Avery Picnic,Manipulated,M1,2,Androsace septentrionalis,2,
7/23/19,Avery Picnic,Manipulated,M1,3,Potentilla pulcherrima,59,
7/23/19,Avery Picnic,Manipulated,M1,3,Erigeron coulteri,3,
7/23/19,Avery Picnic,Manipulated,M1,4,Geranium richardsonii,4,
7/23/19,Avery Picnic,Manipulated,M1,4,Potentilla pulcherrima,44,
7/23/19,Avery Picnic,Manipulated,M1,4,Senecio crassulus,10,
7/23/19,Avery Picnic,Manipulated,M1,4,Lathyrus leucanthus,11,
7/23/19,Avery Picnic,Manipulated,M1,4,Vicia americana,1,
7/23/19,Avery Picnic,Manipulated,M1,5,Heracleum sphondylium,1,
7/23/19,Avery Picnic,Manipulated,M1,5,Ligusticum porteri,4,
7/23/19,Avery Picnic,Manipulated,M1,5,Vicia americana,2,
7/23/19,Avery Picnic,Manipulated,M1,5,Potentilla pulcherrima,17,
7/23/19,Avery Picnic,Manipulated,M1,5,Thalictrum fendleri,6,
7/23/19,Avery Picnic,Manipulated,M1,5,Geranium richardsonii,8,
7/23/19,Avery Picnic,Manipulated,M1,5,Lathyrus leucanthus,4,
7/23/19,Avery Picnic,Control,C3,1,Ligusticum porteri,3,
7/23/19,Avery Picnic,Control,C3,1,Helianthella quinquenervis,3,
7/23/19,Avery Picnic,Control,C3,1,Potentilla pulcherrima,3,
7/23/19,Avery Picnic,Control,C3,1,Lathyrus leucanthus,3,
7/23/19,Avery Picnic,Control,C3,2,Geranium richardsonii,1,
7/23/19,Avery Picnic,Control,C3,2,Pseudocymopterus montanus,7,
7/23/19,Avery Picnic,Control,C3,2,Potentilla pulcherrima,19,
7/23/19,Avery Picnic,Control,C3,2,Ligusticum porteri,1,
7/23/19,Avery Picnic,Control,C3,3,Helianthella quinquenervis,2,
7/23/19,Avery Picnic,Control,C3,3,Ligusticum porteri,22,
7/23/19,Avery Picnic,Control,C3,3,Potentilla pulcherrima,13,
7/23/19,Avery Picnic,Control,C3,3,Lathyrus leucanthus,3,
7/23/19,Avery Picnic,Control,C3,3,Pseudocymopterus montanus,1,
7/23/19,Avery Picnic,Control,C3,3,Thalictrum fendleri,22,
7/23/19,Avery Picnic,Control,C3,4,Potentilla pulcherrima,46,
7/23/19,Avery Picnic,Control,C3,4,Lathyrus leucanthus,6,
7/23/19,Avery Picnic,Control,C3,4,Thalictrum fendleri,7,
7/23/19,Avery Picnic,Control,C3,5,Achillea millefolium,5,
7/23/19,Avery Picnic,Control,C3,5,Potentilla pulcherrima,22,
7/23/19,Avery Picnic,Control,C3,5,Lathyrus leucanthus,6,
7/23/19,Avery Picnic,Control,C3,5,Androsace septentrionalis,6,
7/23/19,Avery Picnic,Control,C3,5,Potentilla fruticosa,5,
7/24/19,Rustlers Gulch,Control,C1,1,Linum lewisii,2,
7/24/19,Rustlers Gulch,Control,C1,1,Valeriana edulis,43,
7/24/19,Rustlers Gulch,Control,C1,1,Potentilla pulcherrima,64,
7/24/19,Rustlers Gulch,Control,C1,1,Geum triflorum,7,
7/24/19,Rustlers Gulch,Control,C1,1,Fragaria virginiana,2,
7/24/19,Rustlers Gulch,Control,C1,1,Achillea millefolium,3,
7/24/19,Rustlers Gulch,Control,C1,2,Valeriana edulis,53,
7/24/19,Rustlers Gulch,Control,C1,2,Potentilla fruticosa,1,
7/24/19,Rustlers Gulch,Control,C1,2,Potentilla pulcherrima,73,
7/24/19,Rustlers Gulch,Control,C1,3,Valeriana edulis,46,
7/24/19,Rustlers Gulch,Control,C1,3,Vicia americana,5,
7/24/19,Rustlers Gulch,Control,C1,3,Potentilla pulcherrima,25,
7/24/19,Rustlers Gulch,Control,C1,3,Potentilla fruticosa,27,
7/24/19,Rustlers Gulch,Control,C1,4,Fragaria virginiana,2,
7/24/19,Rustlers Gulch,Control,C1,4,Potentilla pulcherrima,96,
7/24/19,Rustlers Gulch,Control,C1,5,Valeriana edulis,16,
7/24/19,Rustlers Gulch,Control,C1,5,Potentilla pulcherrima,35,
7/24/19,Rustlers Gulch,Control,C1,5,Pseudocymopterus montanus,4,
7/24/19,Rustlers Gulch,Control,C2,5,Valeriana edulis,63,
7/24/19,Rustlers Gulch,Control,C2,5,Potentilla pulcherrima,26,
7/24/19,Rustlers Gulch,Control,C2,5,Erigeron coulteri,1,
7/24/19,Rustlers Gulch,Control,C2,5,Pseudocymopterus montanus,3,
7/24/19,Rustlers Gulch,Control,C2,5,Fragaria virginiana,1,
7/24/19,Rustlers Gulch,Control,C2,4,Pseudocymopterus montanus,8,
7/24/19,Rustlers Gulch,Control,C2,4,Valeriana edulis,46,
7/24/19,Rustlers Gulch,Control,C2,4,Potentilla pulcherrima,24,
7/24/19,Rustlers Gulch,Control,C2,4,Fragaria virginiana,3,
7/24/19,Rustlers Gulch,Control,C2,3,Potentilla pulcherrima,57,
7/24/19,Rustlers Gulch,Control,C2,3,Valeriana edulis,206,
7/24/19,Rustlers Gulch,Control,C2,3,Fragaria virginiana,2,
7/24/19,Rustlers Gulch,Control,C2,3,Pseudocymopterus montanus,4,
7/24/19,Rustlers Gulch,Control,C2,2,Valeriana edulis,49,
7/24/19,Rustlers Gulch,Control,C2,2,Potentilla pulcherrima,83,
7/24/19,Rustlers Gulch,Control,C2,2,Vicia americana,5,
7/24/19,Rustlers Gulch,Control,C2,1,Valeriana edulis,14,
7/24/19,Rustlers Gulch,Control,C2,1,Potentilla pulcherrima,74,
7/24/19,Rustlers Gulch,Control,C2,1,Valeriana occidentalis,1,
7/24/19,Rustlers Gulch,Control,C2,1,Geum triflorum,3,
7/24/19,Rustlers Gulch,Control,C2,1,Achillea millefolium,8,
7/24/19,Rustlers Gulch,Control,C2,1,Collomia linearis,2,
7/24/19,Rustlers Gulch,Control,C3,1,Valeriana edulis,68,
7/24/19,Rustlers Gulch,Control,C3,1,Potentilla pulcherrima,62,
7/24/19,Rustlers Gulch,Control,C3,1,Vicia americana,4,
7/24/19,Rustlers Gulch,Control,C3,1,Collomia linearis,1,
7/24/19,Rustlers Gulch,Control,C3,1,Pseudocymopterus montanus,2,
7/24/19,Rustlers Gulch,Control,C3,1,Fragaria virginiana,2,
7/24/19,Rustlers Gulch,Control,C3,2,Valeriana edulis,48,
7/24/19,Rustlers Gulch,Control,C3,2,Potentilla pulcherrima,32,
7/24/19,Rustlers Gulch,Control,C3,2,Pseudocymopterus montanus,12,
7/24/19,Rustlers Gulch,Control,C3,2,Achillea millefolium,1,
7/24/19,Rustlers Gulch,Control,C3,2,Fragaria virginiana,1,
7/24/19,Rustlers Gulch,Control,C3,3,Pseudocymopterus montanus,7,
7/24/19,Rustlers Gulch,Control,C3,3,Potentilla pulcherrima,44,
7/24/19,Rustlers Gulch,Control,C3,3,Valeriana edulis,8,
7/24/19,Rustlers Gulch,Control,C3,4,Potentilla pulcherrima,21,
7/24/19,Rustlers Gulch,Control,C3,4,Fragaria virginiana,1,
7/24/19,Rustlers Gulch,Control,C3,5,Potentilla pulcherrima,49,
7/24/19,Rustlers Gulch,Control,C3,5,Pseudocymopterus montanus,10,
7/24/19,Rustlers Gulch,Control,C3,5,Valeriana edulis,24,
7/24/19,Rustlers Gulch,Control,C3,5,Collomia linearis,1,
7/24/19,Rustlers Gulch,Manipulated,M3,1,Linum lewisii,15,
7/24/19,Rustlers Gulch,Manipulated,M3,1,Vicia americana,14,
7/24/19,Rustlers Gulch,Manipulated,M3,1,Potentilla pulcherrima,73,
7/24/19,Rustlers Gulch,Manipulated,M3,1,Geum triflorum,12,
7/24/19,Rustlers Gulch,Manipulated,M3,1,Valeriana edulis,92,
7/24/19,Rustlers Gulch,Manipulated,M3,1,Pseudocymopterus montanus,2,
7/24/19,Rustlers Gulch,Manipulated,M3,1,Achillea millefolium,1,
7/24/19,Rustlers Gulch,Manipulated,M3,2,Vicia americana,32,
7/24/19,Rustlers Gulch,Manipulated,M3,2,Potentilla pulcherrima,119,
7/24/19,Rustlers Gulch,Manipulated,M3,2,Valeriana edulis,36,
7/24/19,Rustlers Gulch,Manipulated,M3,2,Linum lewisii,10,
7/24/19,Rustlers Gulch,Manipulated,M3,2,Achillea millefolium,1,
7/24/19,Rustlers Gulch,Manipulated,M3,2,Collomia linearis,1,
7/24/19,Rustlers Gulch,Manipulated,M3,3,Linum lewisii,10,
7/24/19,Rustlers Gulch,Manipulated,M3,3,Potentilla pulcherrima,173,
7/24/19,Rustlers Gulch,Manipulated,M3,3,Valeriana edulis,24,
7/24/19,Rustlers Gulch,Manipulated,M3,3,Vicia americana,5,
7/24/19,Rustlers Gulch,Manipulated,M3,3,Collomia linearis,5,
7/24/19,Rustlers Gulch,Manipulated,M3,4,Linum lewisii,6,
7/24/19,Rustlers Gulch,Manipulated,M3,4,Potentilla pulcherrima,120,
7/24/19,Rustlers Gulch,Manipulated,M3,4,Valeriana edulis,50,
7/24/19,Rustlers Gulch,Manipulated,M3,4,Vicia americana,3,
7/24/19,Rustlers Gulch,Manipulated,M3,4,Collomia linearis,5,
7/24/19,Rustlers Gulch,Manipulated,M3,5,Potentilla pulcherrima,154,
7/24/19,Rustlers Gulch,Manipulated,M3,5,Linum lewisii,1,
7/24/19,Rustlers Gulch,Manipulated,M3,5,Collomia linearis,4,
7/24/19,Rustlers Gulch,Manipulated,M3,5,Valeriana edulis,62,
7/24/19,Rustlers Gulch,Manipulated,M2,5,Ipomopsis aggregata,8,
7/24/19,Rustlers Gulch,Manipulated,M2,5,Potentilla pulcherrima,56,
7/24/19,Rustlers Gulch,Manipulated,M2,5,Boechera stricta,1,
7/24/19,Rustlers Gulch,Manipulated,M2,4,Valeriana edulis,79,
7/24/19,Rustlers Gulch,Manipulated,M2,4,Collomia linearis,13,
7/24/19,Rustlers Gulch,Manipulated,M2,4,Vicia americana,1,
7/24/19,Rustlers Gulch,Manipulated,M2,4,Potentilla pulcherrima,100,
7/24/19,Rustlers Gulch,Manipulated,M2,3,Vicia americana,8,
7/24/19,Rustlers Gulch,Manipulated,M2,3,Potentilla pulcherrima,121,
7/24/19,Rustlers Gulch,Manipulated,M2,3,Androsace septentrionalis,1,
7/24/19,Rustlers Gulch,Manipulated,M2,3,Collomia linearis,9,
7/24/19,Rustlers Gulch,Manipulated,M2,3,Linum lewisii,1,
7/24/19,Rustlers Gulch,Manipulated,M2,3,Valeriana edulis,29,
7/24/19,Rustlers Gulch,Manipulated,M2,2,Linum lewisii,13,
7/24/19,Rustlers Gulch,Manipulated,M2,2,Geum triflorum,4,
7/24/19,Rustlers Gulch,Manipulated,M2,2,Potentilla pulcherrima,160,
7/24/19,Rustlers Gulch,Manipulated,M2,2,Collomia linearis,4,
7/24/19,Rustlers Gulch,Manipulated,M2,2,Vicia americana,11,
7/24/19,Rustlers Gulch,Manipulated,M2,2,Androsace septentrionalis,2,
7/24/19,Rustlers Gulch,Manipulated,M2,2,Erigeron elatior,1,
7/24/19,Rustlers Gulch,Manipulated,M2,1,Linum lewisii,14,
7/24/19,Rustlers Gulch,Manipulated,M2,1,Potentilla pulcherrima,106,
7/24/19,Rustlers Gulch,Manipulated,M2,1,Vicia americana,1,
7/24/19,Rustlers Gulch,Manipulated,M2,1,Geum triflorum,7,
7/24/19,Rustlers Gulch,Manipulated,M1,1,Vicia americana,6,
7/24/19,Rustlers Gulch,Manipulated,M1,1,Potentilla pulcherrima,22,
7/24/19,Rustlers Gulch,Manipulated,M1,1,Pseudocymopterus montanus,3,
7/24/19,Rustlers Gulch,Manipulated,M1,1,Valeriana edulis,64,
7/24/19,Rustlers Gulch,Manipulated,M1,2,Vicia americana,9,
7/24/19,Rustlers Gulch,Manipulated,M1,2,Linum lewisii,18,
7/24/19,Rustlers Gulch,Manipulated,M1,2,Potentilla pulcherrima,89,
7/24/19,Rustlers Gulch,Manipulated,M1,2,Collomia linearis,3,
7/24/19,Rustlers Gulch,Manipulated,M1,2,Erigeron elatior,2,
7/24/19,Rustlers Gulch,Manipulated,M1,3,Vicia americana,9,
7/24/19,Rustlers Gulch,Manipulated,M1,3,Collomia linearis,1,
7/24/19,Rustlers Gulch,Manipulated,M1,3,Erigeron elatior,2,
7/24/19,Rustlers Gulch,Manipulated,M1,3,Potentilla pulcherrima,129,
7/24/19,Rustlers Gulch,Manipulated,M1,4,Potentilla pulcherrima,153,
7/24/19,Rustlers Gulch,Manipulated,M1,4,Collomia linearis,23,
7/24/19,Rustlers Gulch,Manipulated,M1,4,Vicia americana,4,
7/24/19,Rustlers Gulch,Manipulated,M1,5,Potentilla pulcherrima,93,
7/24/19,Rustlers Gulch,Manipulated,M1,5,Vicia americana,4,
7/24/19,Rustlers Gulch,Manipulated,M1,5,Collomia linearis,4,
7/24/19,Rustlers Gulch,Manipulated,M1,5,Pseudocymopterus montanus,2,
7/24/19,Bellview Bench,Manipulated,M1,1,Lathyrus leucanthus,1,
7/24/19,Bellview Bench,Manipulated,M1,,Thalictrum fendleri,1,
7/24/19,Bellview Bench,Manipulated,M1,,Collomia linearis,1,
7/24/19,Bellview Bench,Manipulated,M1,2,Collomia linearis,8,
7/24/19,Bellview Bench,Manipulated,M1,2,Thalictrum fendleri,6,
7/24/19,Bellview Bench,Manipulated,M1,2,Androsace septentrionalis,4,
7/24/19,Bellview Bench,Manipulated,M1,2,Lathyrus leucanthus,11,
7/24/19,Bellview Bench,Manipulated,M1,3,Androsace septentrionalis,4,
7/24/19,Bellview Bench,Manipulated,M1,3,Collomia linearis,10,
7/24/19,Bellview Bench,Manipulated,M1,3,Thalictrum fendleri,5,
7/24/19,Bellview Bench,Manipulated,M1,3,Ligusticum porteri,1,
7/24/19,Bellview Bench,Manipulated,M1,4,Aquilegia coerulea,2,
7/24/19,Bellview Bench,Manipulated,M1,4,Collomia linearis,7,
7/24/19,Bellview Bench,Manipulated,M1,4,Lathyrus leucanthus,3,
7/24/19,Bellview Bench,Manipulated,M1,4,Thalictrum fendleri,4,
7/24/19,Bellview Bench,Manipulated,M1,5,Collomia linearis,1,
7/24/19,Bellview Bench,Manipulated,M1,5,Lathyrus leucanthus,40,
7/24/19,Bellview Bench,Manipulated,M1,5,Ligusticum porteri,6,
7/24/19,Bellview Bench,Manipulated,M1,5,Thalictrum fendleri,2,
7/24/19,Bellview Bench,Manipulated,M2,5,Ligusticum porteri,1,
7/24/19,Bellview Bench,Manipulated,M2,5,Aquilegia coerulea,2,
7/24/19,Bellview Bench,Manipulated,M2,5,Lathyrus leucanthus,14,
7/24/19,Bellview Bench,Manipulated,M2,5,Vicia americana,6,
7/24/19,Bellview Bench,Manipulated,M2,4,Potentilla pulcherrima,1,
7/24/19,Bellview Bench,Manipulated,M2,4,Aquilegia coerulea,3,
7/24/19,Bellview Bench,Manipulated,M2,4,Lathyrus leucanthus,16,
7/24/19,Bellview Bench,Manipulated,M2,4,Androsace septentrionalis,8,
7/24/19,Bellview Bench,Manipulated,M2,4,Collomia linearis,2,
7/24/19,Bellview Bench,Manipulated,M2,4,Thalictrum fendleri,1,
7/24/19,Bellview Bench,Manipulated,M2,3,Androsace septentrionalis,12,
7/24/19,Bellview Bench,Manipulated,M2,3,Collomia linearis,12,
7/24/19,Bellview Bench,Manipulated,M2,3,Thalictrum fendleri,5,
7/24/19,Bellview Bench,Manipulated,M2,3,Potentilla pulcherrima,1,
7/24/19,Bellview Bench,Manipulated,M2,3,Ligusticum porteri,5,
7/24/19,Bellview Bench,Manipulated,M2,3,Aquilegia coerulea,1,
7/24/19,Bellview Bench,Manipulated,M2,2,Vicia americana,5,
7/24/19,Bellview Bench,Manipulated,M2,2,Collomia linearis,19,
